Restaurante ID,Nombre,Ciudad,Direccion,Localidad,Comida,Delivery,Rango precio,Rating texto,Votos
18279442,The Smoke Factory,Noida,"Gardens Galleria Mall, Sector 38, Noida","Gardens Galleria, Sector 38 Noida","North Indian, Italian, Chinese",No,4,Good,240.0
18279455,Turquoise Cottage - TC Original 1997,Noida,"205-206, 1st Floor, Gardens Galleria Mall, Plot A-2, Sector 38, Noida","Gardens Galleria, Sector 38 Noida","Continental, American, Italian, Mediterranean",No,3,Good,240.0
18424873,Baskin Robbins,Noida,"Ground Floor, Gardens Galleria, Sector 38, Noida","Gardens Galleria, Sector 38 Noida",Ice Cream,No,1,Not rated,0.0
18381672,Cafe Coffee Day,Noida,"1st Floor, Gardens Galleria, Sector 38, Noida","Gardens Galleria, Sector 38 Noida",Cafe,No,1,Not rated,3.0
18382336,Dolce Gelato,Noida,"Ground Floor, Gardens Galleria, Sector 38, Noida","Gardens Galleria, Sector 38 Noida","Ice Cream, Beverages, Fast Food",No,1,Not rated,1.0
18424874,Dunkin' Donuts,Noida,"Ground Floor, Gardens Galleria, Sector 38, Noida","Gardens Galleria, Sector 38 Noida","Burger, Desserts, Fast Food",No,2,Not rated,1.0
18424872,Joost Juice Bar,Noida,"Shop 160, Gardens Galleria, Sector 38, Noida","Gardens Galleria, Sector 38 Noida",Beverages,No,1,Not rated,0.0
18424880,KFC,Noida,"Gardens Galleria Mall, Sector 38, Noida","Gardens Galleria, Sector 38 Noida","American, Fast Food, Burger",Yes,2,Not rated,2.0
18381675,Pizza Hut,Noida,"1st Floor, Garden Galleria, Sector 38, Noida","Gardens Galleria, Sector 38 Noida","Italian, Pizza, Fast Food",No,3,Not rated,0.0
18419893,Laat Saab,Noida,"Gardens Galleria Mall, Next to The Great India Place, Sector 38, Noida","Gardens Galleria, Sector 38 Noida","North Indian, Mughlai",Yes,3,Very Good,111.0
18289074,Starbucks,Noida,"Gardens Galleria, Sector 38A, Sector 38, Noida","Gardens Galleria, Sector 38 Noida",Cafe,No,2,Very Good,59.0
18291236,Rocket Food,Noida,"Golf Course, Noida",Golf Course,North Indian,No,2,Not rated,0.0
311614,Aim Cafe And Restaurant,Noida,"Shop FF 5, 2nd Floor, NRI City Centre, Near Pari Chowk, Greater Noida, Noida",Greater Noida,"Japanese, Sushi",No,3,Average,19.0
18429395,Al-Swad,Noida,"GH-18, Tradex Tower-2, Alpha 1 Commercial Belt, Greater Noida, Noida",Greater Noida,"North Indian, Chinese",Yes,1,Average,6.0
3735,Anands,Noida,"G-15, Krishna Apra Plaza, Commercial Belt, Near State Bank of India, Alpha 1, Greater Noida, Noida",Greater Noida,"Chinese, North Indian",Yes,2,Average,36.0
9731,Bansiwala Restaurant,Noida,"G 11, Harsha Mall, Alpha 1, Greater Noida, Noida",Greater Noida,North Indian,Yes,1,Average,4.0
302132,Cafe Coffee Day,Noida,"Tradex Tower 2, Alpha Commercial Belt, Alpha 1, Greater Noida, Noida",Greater Noida,Cafe,No,1,Average,24.0
18258162,Food Tamasha & Co.,Noida,"Greater Noida, Noida",Greater Noida,North Indian,Yes,2,Average,24.0
302144,Grand Heritage Resort,Noida,"R-4, Near City Park, Greater Noida, Noida Greater Noida",Greater Noida,"North Indian, Chinese",No,2,Average,17.0
4471,Green Chick Chop,Noida,"1 & 2, Krishna Royal Plaza, Alfa Commercial Belt 1, Greater Noida, Noida",Greater Noida,"Raw Meats, North Indian, Fast Food",No,1,Average,20.0
18253392,Kafe Republic,Noida,"Shop 4, Ground Floor, NQI Plaza, Alpha 1 Commercial Belt, Greater Noida, Noida",Greater Noida,Fast Food,Yes,1,Average,37.0
310790,Kar C Lounge & Restaurant,Noida,"2nd Floor Terrace, C Block, NRI City, Omaxe Mall, Pari Chowk, Greater Noida, Noida",Greater Noida,"Cafe, North Indian, Italian, Chinese",No,2,Average,16.0
8152,Kolkata Roll Point,Noida,"MSX Tower 1, Alpha 1, Greater Noida, Noida",Greater Noida,Fast Food,No,1,Average,9.0
313035,Royal Awadh,Noida,"GF-32, Bishab Parsavnath Plaza, Alpha 1, Commercial Complex, Greater Noida, Noida",Greater Noida,"North Indian, Mughlai",Yes,2,Average,9.0
301509,Royal Rasoi,Noida,"1st Floor, Sri Luxmi Plaza, Behind Ansal Plaza, KP 1, Greater Noida, Noida",Greater Noida,"North Indian, Mughlai",No,2,Average,21.0
312275,Royale Bakers,Noida,"Commercial Complex, Alpha 1, Greater Noida, Noida",Greater Noida,"Bakery, Fast Food, Desserts",Yes,1,Average,18.0
302127,Sahi Darbar,Noida,"MSN Tower, 1 Alpha Commercial Belt, Greater Noida, Noida",Greater Noida,"North Indian, Chinese",Yes,1,Average,12.0
18322604,Taco Street,Noida,"Shop A-1 & A-2, J.S. Plaza, Tugalpur Road, Near Pari Chowk, Behind Ansal Plaza, Greater Noida, Noida",Greater Noida,Fast Food,No,2,Average,4.0
18433889,The Noodle Co,Noida,"39-40, Omaxe NRI City Centre, Omega 1, Greater Noida, Noida",Greater Noida,"Thai, Chinese",No,2,Average,8.0
18232121,Veg Always,Noida,"G-127, Neelkanth Plaza, Alpha 1, Greater Noida, Noida",Greater Noida,"North Indian, Chinese",Yes,2,Average,25.0
307628,Yu Turn,Noida,"R-2, Recreation Area, YMCA Complex, Opposite JP Golf Course, Greater Noida, Noida",Greater Noida,"North Indian, Chinese, Thai",Yes,3,Average,43.0
18281980,Zaika,Noida,"GF-1, Omaxe NRI City Centre, Tower C, Omega 2, Near Pari Chowk, Greater Noida, Noida",Greater Noida,"North Indian, Mughlai, Chinese",No,2,Average,10.0
8151,Zaika,Noida,"Tradex Tower 2, Alpha Commercial Belt, Alpha 1, Greater Noida, Noida",Greater Noida,"North Indian, Mughlai",No,2,Average,50.0
302139,Domino's Pizza,Noida,"Shop 114, Ground Floor, MSX Mall, Surajpur Industrial Area, Greater Noida, Noida",Greater Noida,"Pizza, Fast Food",No,2,Good,56.0
18377927,Night Food Service,Noida,"Green Market, Phase II, Greater Noida, Noida",Greater Noida,"Fast Food, North Indian, Chinese",No,1,Good,80.0
313120,Uncle's Patty,Noida,"21/A, Krishna Apra Plaza, Commercial Belt, Alpha 1, Greater Noida, Noida",Greater Noida,Fast Food,No,2,Good,28.0
18361734,Baskin Robbins,Noida,"Shop GF-26, Omaxe NRI City Center, Greater Noida, Noida",Greater Noida,Ice Cream,Yes,1,Not rated,3.0
304338,Evergreen Food Point,Noida,"Krishna Apra Plaza, Alpha 1, Commercial Belt, Greater Noida, Noida",Greater Noida,"Mithai, Street Food",No,1,Not rated,2.0
18440390,Food Plaza,Noida,"Opposite Ansal Mall, Knowledge Park 1, Pari Chowk, Greater Noida, Noida",Greater Noida,"North Indian, Chinese",No,1,Not rated,1.0
18383456,Giani,Noida,"GF-29, Parsvnath Bibhav Plaza, Alpha 1, Greater Noida, Noida",Greater Noida,"Ice Cream, Desserts",Yes,1,Not rated,0.0
18427237,Grill Inn,Noida,"G-4, Tradex Tower- 2, Alpha Commercial Market, Greater Noida, Noida",Greater Noida,Fast Food,Yes,1,Not rated,3.0
18382359,Hunger's Hut,Noida,"Shop 1, Swarn Nagri Market, Greater Noida, Noida",Greater Noida,"North Indian, Mughlai",Yes,1,Not rated,3.0
18445740,Kanha Cake O' Pastry,Noida,"Shop GF-17, Block B, Omaxe NRI City Center, Omega II, Greater Noida, Noida",Greater Noida,Bakery,No,1,Not rated,0.0
18331809,Serendipity Cafe,Noida,"Ground Floor, Ansal Plaza Mall, Knowledge Park I, Pari Chowk, Greater Noida, Noida",Greater Noida,Cafe,No,1,Not rated,3.0
18377925,Spice Affair,Noida,"Plot 12A, Knowledge Park 3, Greater Noida, Noida",Greater Noida,"North Indian, Chinese",No,2,Not rated,2.0
312287,Tandoori Junction,Noida,"G-17, Max Tower 1, Commercial Belt, Alpha 1, Greater Noida, Noida",Greater Noida,North Indian,No,1,Not rated,3.0
18441766,Tod-Bistro Cafe,Noida,"G-10, Parshavnath Bibhav Plaza, Alpha 1, Commercial Belt, Greater Noida, Noida",Greater Noida,Fast Food,Yes,1,Not rated,1.0
18281977,Upper Deck,Noida,"Plot 8, J S Plaza, Behind Ansal Plaza, Near Pari Chowk, Greater Noida, Noida",Greater Noida,"North Indian, Chinese",No,3,Not rated,3.0
18336259,Vadilal Ice Cream Parlour,Noida,"Omaxe NRI City Mall, Pari Chowk, Greater Noida, Noida",Greater Noida,Ice Cream,No,1,Not rated,1.0
18441537,Wich 'N' Shake,Noida,"GF-30, Parsavnath Bibhab Plaza, Commercial Belt, Alpha-1, Greater Noida, Noida",Greater Noida,"Beverages, Fast Food",No,1,Not rated,2.0
18128857,Desi Galli,Noida,"Behind Harsha Mall, Alpha 1, Commercial Belt, Greater Noida, Noida","Harsha Mall, Greater Noida","North Indian, Chinese",Yes,2,Average,55.0
18279435,Mr. Flavour,Noida,"GF-7A, Harsha Mall, Near Kotak Mahindra Bank, Commercial Belt, Alpha-1, Greater Noida, Noida","Harsha Mall, Greater Noida","North Indian, Chinese",Yes,2,Average,10.0
18281983,Wah Ji Wah,Noida,"GF-17, Harsha Mall, Alpha 1, Comercial Belt, Greater Noida, Noida","Harsha Mall, Greater Noida",North Indian,No,1,Average,16.0
301402,Indian Diners,Noida,"Hotel Golf View, 14/1, Opposite Botanical Garden Metro Station, Sector 37, Noida","Hotel Golf View, Sector 37, Noida","North Indian, Chinese, Continental",No,3,Average,7.0
301461,Airborne,Noida,"Hotel Golf View, 14/1, Opposite Botanical Garden Metro Station, Sector 37, Noida","Hotel Golf View, Sector 37, Noida","North Indian, Chinese, Continental, Mughlai",No,4,Not rated,0.0
301468,Vivino - Hotel Golf View,Noida,"Hotel Golf View, 14/1, Opposite Botanical Garden Metro Station, Sector 37, Noida","Hotel Golf View, Sector 37, Noida",Continental,No,3,Not rated,0.0
2342,Gravity,Noida,"402, 3rd Floor, Jaipuria Plaza, Sector 26, Noida","Jaipuria Plaza, Sector 26, Noida","Chinese, Mughlai, North Indian",Yes,3,Average,192.0
309088,Kolkata Biryani House,Noida,"138, Jaipuria Plaza, Sector 26, Noida","Jaipuria Plaza, Sector 26, Noida","North Indian, Mughlai, Biryani",Yes,2,Average,109.0
18334423,Rotees n More,Noida,"Shop 118, Jaipuria Plaza, Sector 26, Noida","Jaipuria Plaza, Sector 26, Noida","North Indian, Chinese",Yes,1,Average,49.0
439,Saleem's Takeaway,Noida,"D 68/K1, Jaipuria Plaza, Sector 26, Noida","Jaipuria Plaza, Sector 26, Noida","North Indian, Mughlai, Chinese",No,2,Average,44.0
18431970,Sikandrabadi Biryani,Noida,"122, Ground Floor, Jaipuria Plaza, Sector 26, Noida, Delhi NCR","Jaipuria Plaza, Sector 26, Noida","Biryani, North Indian",Yes,1,Average,29.0
307718,Wok N Spice,Noida,"Shop 157, Jaipuria Plaza, Sector 26, Noida","Jaipuria Plaza, Sector 26, Noida","Chinese, Fast Food",No,1,Average,21.0
5685,Zaika Hindustani,Noida,"107 & 109, Jaipuria Plaza, Sector 26, Noida","Jaipuria Plaza, Sector 26, Noida","Mughlai, North Indian, Chinese",No,2,Average,33.0
312243,Chanda Food,Noida,"140 Jaipuria Plaza, Sector 26, Noida","Jaipuria Plaza, Sector 26, Noida",Chinese,No,1,Good,97.0
18428614,Chhote Nawab,Noida,"Jaipuria Plaza, Sector 26, Noida","Jaipuria Plaza, Sector 26, Noida",Lucknowi,Yes,1,Good,24.0
18424869,Delish BBQ,Noida,"Shop 116, Jaipuria Plaza, Sector 26, Noida","Jaipuria Plaza, Sector 26, Noida","North Indian, Chinese, Thai",Yes,2,Good,40.0
307232,Goli Vada Pav No. 1,Noida,"120, Ground Floor, Jaipuria Plaza, Sector 26, Noida","Jaipuria Plaza, Sector 26, Noida",Street Food,Yes,1,Good,280.0
300907,Happy Hakka,Noida,"149, Jaipuria Plaza, Sector 26, Noida","Jaipuria Plaza, Sector 26, Noida","Chinese, Asian, Thai",Yes,2,Good,582.0
18382371,Sadda Adda,Noida,"LGF 11, Jaipuria Plaza, Sector 26, Noida","Jaipuria Plaza, Sector 26, Noida",Cafe,No,1,Not rated,2.0
8422,Baker's Studio - Jaypee Greens,Noida,"Jaypee Greens Golf & Spa Resort, G Block, Surajpur, Noida","Jaypee Greens Golf & Spa Resort, Surajpur",Bakery,No,3,Average,29.0
8344,Matrix - Jaypee Greens,Noida,"Jaypee Greens Golf & Spa Resort, G Block, Surajpur, Noida","Jaypee Greens Golf & Spa Resort, Surajpur",Finger Food,No,4,Average,20.0
8441,Tea Lounge - Jaypee Greens,Noida,"Jaypee Greens Golf & Spa Resort, G Block, Surajpur, Noida","Jaypee Greens Golf & Spa Resort, Surajpur",Cafe,No,2,Average,14.0
8351,Paatra - Jaypee Greens,Noida,"Jaypee Greens Golf & Spa Resort, G Block, Surajpur, Noida","Jaypee Greens Golf & Spa Resort, Surajpur",North Indian,No,4,Good,79.0
4505,Cooks Cafe - Jaypee Greens,Noida,"Jaypee Greens, Surajpur Kasna Road, Greater Noida, Noida","Jaypee Greens, Greater Noida, Noida","Continental, North Indian",No,3,Average,29.0
18317498,The Butler & The Chef - Jaypee Greens,Noida,"Jaypee Greens, Surajpur Kasna Road, Greater Noida, Noida","Jaypee Greens, Greater Noida, Noida",Finger Food,No,4,Not rated,1.0
18371434,Burger King,Noida,"3rd Floor, Logix City Centre, Sector 32, Near Sector 34, Noida","Logix City Centre, Sector 32, Noida","Burger, Fast Food",Yes,2,Average,14.0
18425747,Cafe Pitacos,Noida,"Logix City Centre, Sector 32, Near Sector 34, Noida","Logix City Centre, Sector 32, Noida","Continental, Mexican, Mediterranean",Yes,2,Average,18.0
18371402,Cinnabon & Auntie Anne's,Noida,"Atrium Cafí©, Ground Floor, Logix City Centre, Sector 32, Near Sector 31, Noida","Logix City Centre, Sector 32, Noida","Desserts, Beverages",No,2,Average,6.0
18383509,Cocoberry,Noida,"Food Court, 3rd Floor, Logix City Centre, Sector 32, Near Sector 34, Noida","Logix City Centre, Sector 32, Noida",Desserts,No,1,Average,16.0
18446433,Hakka Haus,Noida,"Level 2, Logix city Center Mall, Sector 34, Noida","Logix City Centre, Sector 32, Noida","Chinese, Thai",No,2,Average,6.0
18349905,Kebab Xpress,Noida,"3rd Floor, Logix City Centre, Sector 32, Near Sector 34, Noida","Logix City Centre, Sector 32, Noida","North Indian, Mughlai",No,2,Average,7.0
18352249,KFC,Noida,"Shop 9, Plot  BW 58, Logix City Centre, Sector 32, Near, Sector 34, Noida","Logix City Centre, Sector 32, Noida","American, Fast Food, Burger",Yes,2,Average,15.0
18383479,Mad Over Donuts,Noida,"Food Court, 3rd Floor, Logix City Centre, Sector 32, Near Sector 34, Noida","Logix City Centre, Sector 32, Noida",Desserts,Yes,1,Average,13.0
18383470,Ni Hao,Noida,"Food Court, 3rd Floor, Logix City Centre, Sector 32, Near Sector 34, Noida","Logix City Centre, Sector 32, Noida",Chinese,No,2,Average,10.0
18383460,Pizza Hut,Noida,"Food Court, 3rd Floor, Logix City Centre, Sector 32, Near Sector 34, Noida","Logix City Centre, Sector 32, Noida","Italian, Pizza, Fast Food",No,3,Average,7.0
18440424,Subway,Noida,"Lower Ground Floor, Logix City Centre, Sector 32, Near Sector 34, Noida","Logix City Centre, Sector 32, Noida","American, Fast Food, Salad, Healthy Food",Yes,2,Average,5.0
18383477,Time To Tea,Noida,"Food Court, 3rd Floor, Logix City Centre, Sector 32, Near, Sector 34, Noida","Logix City Centre, Sector 32, Noida","Tea, Fast Food",No,1,Average,5.0
18383466,Vaango!,Noida,"Food Court, 3rd Floor, Logix City Centre, Sector 32, Near Sector 34, Noida","Logix City Centre, Sector 32, Noida",South Indian,No,1,Average,6.0
18396179,Biryani Blues,Noida,"Food Court, Logix City Centre, Sector 32, Near Sector 34, Noida","Logix City Centre, Sector 32, Noida","Biryani, Hyderabadi",No,3,Good,18.0
18466951,Jungle Jamboree,Noida,"Logix City Centre, FD-03, 2nd Floor, Sector 32 Near, Sector 34, Noida","Logix City Centre, Sector 32, Noida","North Indian, Continental, Chinese, Italian, Thai, Mughlai",No,3,Good,46.0
18337905,Keventers,Noida,"Shop 1, 3rd Floor, Logix City Center, Sector 32, Near, Sector 34, Noida","Logix City Centre, Sector 32, Noida",Beverages,No,1,Good,34.0
18361221,Pita Pit,Noida,"FC 12A, 3rd Floor, Logix City Center, Sector 32, Near Sector 34, Noida","Logix City Centre, Sector 32, Noida","Healthy Food, Salad",Yes,2,Good,20.0
18383484,Baskin Robbins,Noida,"Food Court, 3rd Floor, Logix City Centre, Sector 32, Near Sector 34, Noida","Logix City Centre, Sector 32, Noida",Ice Cream,No,1,Not rated,1.0
18440164,Cha Cha Cha,Noida,"2nd Floor, Logix City Centre, Sector 32, Near, Sector 34, Noida","Logix City Centre, Sector 32, Noida","Beverages, Fast Food",No,1,Not rated,3.0
18382377,Chai Thela,Noida,"Lower Ground Floor, Logix City Centre, Sector 32, Near Sector 34, Noida","Logix City Centre, Sector 32, Noida","Tea, Fast Food",No,1,Not rated,1.0
18383444,Costa Coffee,Noida,"Lower Ground Floor, Logix City Centre, Sector 32, Near Sector 34, Noida","Logix City Centre, Sector 32, Noida",Cafe,No,2,Not rated,0.0
18416753,Dolce Gelato,Noida,"2nd Floor, Logix City Center Mall, Sector 32, Near Sector 34, Noida","Logix City Centre, Sector 32, Noida","Ice Cream, Beverages, Fast Food",No,1,Not rated,0.0
18441551,Joost Juice Bar,Noida,"Lowe Ground Floor, Logix City Centre, Sector 32, Near, Sector 34, Noida","Logix City Centre, Sector 32, Noida",Beverages,No,1,Not rated,1.0
18383481,Juice Lounge,Noida,"Food Court, 3rd Floor, Logix City Centre, Sector 32, Near Sector 34, Noida","Logix City Centre, Sector 32, Noida","Juices, Fast Food",No,1,Not rated,1.0
18440406,Kings Kulfi,Noida,"Food Court, Logix City Centre, Sector 32, Near, Sector 34, Noida","Logix City Centre, Sector 32, Noida","Desserts, Ice Cream",No,1,Not rated,1.0
18381647,Kwality Wall's Swirl's,Noida,"Food Court, 3rd Floor, Logix City Centre, Sector 32, Near Sector 34, Noida","Logix City Centre, Sector 32, Noida","Ice Cream, Desserts",No,1,Not rated,0.0
18440416,Mx Corn,Noida,"Lower Ground Floor, Logix City Centre, Sector 32, Near, Sector 34, Noida","Logix City Centre, Sector 32, Noida",Fast Food,No,1,Not rated,0.0
18371430,The Gaming Vegas,Noida,"301, The Gaming Vegas, Logix City Center, Sector 32, Near Sector 34, Noida","Logix City Centre, Sector 32, Noida",Fast Food,No,1,Not rated,0.0
18383490,Chicago Pizza,Noida,"Food Court, 3rd Floor, Logix City Centre, Sector 32, Near, Sector 34, Noida","Logix City Centre, Sector 32, Noida",Pizza,Yes,2,Poor,8.0
18273632,Mr. Sub,Noida,"Logix City Centre, Sector 32, Near Sector 34, Noida","Logix City Centre, Sector 32, Noida",Fast Food,Yes,1,Poor,27.0
18382345,Kwality Wall's Swirl's,Noida,"C-28/29, Food Court, Tower B, Logix Cyber Park, Sector 62, Noida","Logix Cyber Park, Sector 62, Noida","Ice Cream, Desserts",No,1,Not rated,0.0
18382347,My Corn,Noida,"C-28/29, Food Court, Tower B, Logix Cyber Park, Sector 62, Noida","Logix Cyber Park, Sector 62, Noida",Fast Food,No,1,Not rated,0.0
3226,Flluid - Mosaic Hotels,Noida,"Mosaic Hotels, C-1, Sector 18, Noida","Mosaic Hotels, Sector 18, Noida ","Continental, North Indian, Mexican",No,4,Average,135.0
4627,Latitude - Mosaic Hotels,Noida,"Mosaic Hotels, C-1, Sector 18, Noida","Mosaic Hotels, Sector 18, Noida ","North Indian, Chinese",No,3,Average,61.0
312278,Baker's Zone,Noida,"MSX Mall, Site 4, Greater Noida, Noida","MSX Mall, Greater Noida",Bakery,Yes,1,Average,9.0
18364351,Chakna,Noida,"Shop 1 & 2, Food Court, 3rd Floor, MSX Mall, Greater Noida, Noida","MSX Mall, Greater Noida","North Indian, Chinese",Yes,1,Average,5.0
18373737,Get Set Go,Noida,"2nd Floor, MSX Mall, Swarn Nagari, Greater Noida, Noida","MSX Mall, Greater Noida","North Indian, Chinese, Continental",No,2,Average,5.0
18124366,Sip & Snacks,Noida,"MSX Mall, Greater Noida, Noida","MSX Mall, Greater Noida","Chinese, North Indian",Yes,2,Average,6.0
18254400,The Anna,Noida,"Shop 135, MSX Mall, Surajpur Site IV, Delhi NCR, Greater Noida, Noida","MSX Mall, Greater Noida","Chinese, South Indian, Fast Food",Yes,1,Average,19.0
309545,Kathi Junction,Noida,"Shop 132, Ground Floor, MSX Mall, Greater Noida, Noida","MSX Mall, Greater Noida",Fast Food,Yes,1,Good,83.0
310067,Golden Chaat,Noida,"Ground Floor, MSX Mall, Greater Noida, Noida","MSX Mall, Greater Noida",Fast Food,No,1,Not rated,2.0
18430587,Malt n Brew,Noida,"Park Ascent, Plot 126, Noida Khoda Road, Opposite IIM Lucknow Noida Campus, Sector 62, Noida","Park Ascent, Sector 62, Noida","North Indian, Continental, Chinese",No,4,Not rated,0.0
6033,Cakewalk - Park Plaza,Noida,"Park Plaza Hotel, C Block, Sector 55, Noida","Park Plaza Hotel, Sector 55, Noida",Bakery,No,2,Average,25.0
6036,New Town Lounge - Park Plaza,Noida,"Park Plaza Hotel, C Block, Sector 55, Noida","Park Plaza Hotel, Sector 55, Noida",Continental,No,4,Average,32.0
1669,New Town Cafe - Park Plaza,Noida,"Park Plaza Hotel, C Block, Sector 55, Noida","Park Plaza Hotel, Sector 55, Noida","Continental, Chinese, North Indian",No,4,Very Good,228.0
3924,S-18 - Radisson Blu,Noida,"Radisson Blu Hotel, L-2, Sector 18, Noida","Radisson Blu, Sector 18, Noida","Mediterranean, Continental, North Indian, Italian",No,4,Good,218.0
18383511,Foodicious,Noida,"B 33/ K 1C, Sector 1, Noida",Sector 1,"Fast Food, Street Food",No,1,Not rated,0.0
18245267,Rasoi Dil Se,Noida,"B-40/B-3, Near Canara Bank, Sector 1, Noida",Sector 1,"North Indian, Chinese, Continental",No,1,Not rated,2.0
304496,Chip Chap Shahi Corner,Noida,"C-117, Near Kohli Dharam Kanta, Sector 10, Noida",Sector 10,North Indian,No,1,Average,12.0
308670,Mother's Kitchen,Noida,"D 205, Sector 10, Noida",Sector 10,North Indian,No,1,Average,6.0
18462632,Food Express,Noida,"C-94, Sector 10, Noida",Sector 10,"North Indian, Mughlai, Chinese",No,2,Not rated,2.0
18322648,Lemonier,Noida,"B-109, 2nd Floor, Sector 10, Noida",Sector 10,Bakery,No,1,Not rated,0.0
18356045,Punjabi Zaika,Noida,"B-2, Sector 10, Noida",Sector 10,North Indian,No,1,Not rated,0.0
18126101,Robins Sweets & Restaurant,Noida,"C-136, Gautam Budh Nagar, Sector 10, Noida",Sector 10,North Indian,No,1,Not rated,1.0
18273622,TBH äóñ To Be Healthy,Noida,"C-225, Sector 10, Noida",Sector 10,"Juices, Healthy Food",Yes,2,Very Good,76.0
5742,Mehfill,Noida,"1 & 4, L Block Market, Behind Metro Hospital, Sector 11, Noida",Sector 11,"North Indian, Chinese, Mughlai",Yes,2,Average,90.0
311186,Punjabi Pakwaan,Noida,"Shop 39 & 40, L-93-A, Sector 11, Noida",Sector 11,"North Indian, Chinese",Yes,2,Average,34.0
2331,Santushti,Noida,"21, L Block Market, Behind Metro Hospital, Sector 11, Noida",Sector 11,"South Indian, North Indian, Chinese",Yes,1,Average,70.0
2329,Uncle's,Noida,"S-17 &18, L Block Market, Sector 11, Noida",Sector 11,"North Indian, Mughlai, Chinese",Yes,2,Average,190.0
